goodreads_id,title,author,my_rating,my_review,genres
17572327,The Princess Bride: S. Morgenstern's Classic Tale of True Love and High Adventure,William Goldman,2,"I've seen the movie, obviously, and it was fun. It's hard to disentangle the nostalgia of the movie from the reading experience. The novel certain has an interesting framing, with the story within a story, and the whole meta conversation. <br/><br/>But unique framings are not enough to get a high rating. Novels should be interesting or compelling or exciting or thoughtful or funny, or anything damn it. And I just don't know that I got much from this. I don't remember laughing at any point. I don't remember thinking deeply. I don't remember being excited or eagerly waiting so see what was next. <br/><br/>On top of this, the book has some real issues. Every female character in the entire novel is somehow utilized for her sex appeal. The starlet at the beginning exists exclusively to be sexy and tempt our main character, and to frame his as a powerful man in film. The lawyer at the ending exists exclusively to be sexy and tempt our main character. Before you protest that she has agency, any real conflict she brings to the story isn't her own, it's at the leisure of another man, Stephen King, to resolve. The countess in the book exists to be alluring and rich and to tempt the FMC's love interest. The FMC herself exists explicitly to be beautiful and sexy and tempt literally everyone. And the continuation in Buttercup's Baby is no improvement -- Indigo's love interest doesn't merely exist to be sexy, she is quite literally the explicit manifestation of his fantasies.<br/><br/>For a book that drones on and on about true love, it sure does manage to marginalize it. There's a fascinating aspect to love -- that we hold it in higher esteem when it is undeserved. <br/><br/>Reading this, I don't see any valuable love. I see cheap and obvious love. I find myself thinking, ""Oh, so you love the literal most beautiful woman on earth? Good for you, who wouldn't?"" ""Oh, so you love the man who beat the best fencer, then the most intelligent criminal, then the strongest giant, who became the rich and famous pirate captain, is a natural leader, owns boat, who braves death to find you, who's actual catchphrase is 'as you wish?'"" Girl, that's not love, that common sense.<br/><br/>It should be noted that our male love intrest is the smartest, strongest, and most capable man on earth, and our female love interest is a little dumb, but by golly she sure is the most physically attractive girl on earth. <br/><br/>I'm sure there is someone out there smiling at my naive inability to recognize satire when it stares me in the face, but I can hardly justify the label when the gross tropes are accompanied by no cutting bite.<br/><br/>I had originally given this 3 stars, but after thinking about it more, I've dropped to 2.<br/><br/><blockquote>I don't mind killing a girl. God does it all the time, and if it doesn't bother him, then why let it bother you.</blockquote>",Fantasy|Classics|Fiction|Romance|Humor|Adventure|Young Adult
1032019,Bad Samaritans: The Myth of Free Trade and the Secret History of Capitalism,Ha-Joon Chang,3,,Economics|Nonfiction|Politics|History|Business|Finance|Audiobook
52716713,First Steps: How Upright Walking Made Us Human,Jeremy Desilva,2,,Science|Nonfiction|History|Anthropology|Evolution|Biology|Audiobook
189311,Lucy: The Beginnings of Humankind,Donald C. Johanson,4,,Science|Nonfiction|Anthropology|History|Evolution|Archaeology|Biology
36490332,"Talking to My Daughter About the Economy: or, How Capitalism Works—and How It Fails",Yanis Varoufakis,4,,Economics|Nonfiction|Politics|History|Finance|Business|Philosophy
183924,The First Human: The Race to Discover Our Earliest Ancestors,Ann Gibbons,2,"At this point, I've read quite a few books on fossil hunters and evolution. Fossil Men, Neanderthal Man, The World Before Us, Kindred, A short History of Humanity, Lucy, etc. This work stands out as being the least interesting of the bunch.<br/><br/>In researching this book before reading it, I came across a reviewer that lambasted it for being mostly about the stories of the hunters, theories over time, and political infighting. They gave it a miserable score, proclaiming that they thought it would be about evolution. As someone who actually read the subtitle of the book, I have to wonder about this reviewer's reading comprehension, and was immediately excited by what they described.<br/><br/>I've read about the likes of Tim White, Svante Pablo, and Don Johanson from their own mouths and was very excited to hear an overview that could give more details, more perspectives, and solidify everything in my mind.<br/><br/>I was grossly disappointed. We all know someone who can keep us enthralled over the most mundane details...and likewise I'm sure we all know someone who could make breaking news about invading aliens sound boring. Well sadly, Gibbons falls into the latter camp. <br/><br/>During the first 1/3 of the book, she retold stories I've heard several times before, but managed to leave out the most interesting parts or to restructure them in a way that robbed them of any human connection or drama. <br/><br/>I thought that maybe I was being too harsh, so I read on to more stories that I was unfamiliar with...only to find them confusing and uninteresting as well. Ultimately I abandoned the book at the 60% mark.<br/><br/>I reserve two stars for books that I think you should actively avoid, and I give that to this book because there are a host of better books that are more engaging while being equally informative. Fossil Men, Neanderthal Man, and Lucy all come to mind. Oh, also, the narrator was insufferable. <br/><br/>Now, I will say that in the 60% that I read, there were a couple cool things that I got clarity on, so I want to briefly mention them here for the ole memory banks.<br/><br/>- White's protectiveness: I left Fossil Men really viewing White as deeply protective of his fossils, but this clarifies that he was willing to show Ardi to people who had old fossils they needed to compare, such as Mary Leaky who brought a 4 million year old fossil to compare to see if it was the same species<br/>- Taung Child: Many of the stories say that the skull on the mantle was the child itself, but this convincingly clarifies that it was a baboon skull. Also, she adds an interesting detail that there was a competition in the class to bring in bones, since professor Dart was dismayed by the lack of a good reference collection at the university.<br/>- Mary's Discoveries: I already had this feeling, but it was interesting to be reminded of how much she discovered, not her husband. Pro Consol, Zinj, etc<br/>- Immunological Trees: You take animal albumen and then inject it into chickens to get an immune response. Then you can take those immune cells and see how well they bind to a variety of proteins to measure relatedness and build trees. Goodman did this work in the 50s? and it was the first time we had evidence that we were more closely related to african vs asian apes",Science|Nonfiction|Anthropology|History|Evolution|Africa|Biology
6525532,The Age of Empathy: Nature's Lessons for a Kinder Society,Frans de Waal,2,,Nonfiction|Science|Psychology|Animals|Philosophy|Sociology|Anthropology
56233220,The World Before Us: How Science is Revealing a New Story of Our Human Origins,Tom Higham,3,,Science|Nonfiction|History|Anthropology|Evolution|Biology|Archaeology
19243883,Neanderthal Man: In Search of Lost Genomes,Svante Pääbo,4,,Science|Nonfiction|History|Anthropology|Evolution|Biology|Genetics
37941599,"Kindred: Neanderthal Life, Love, Death and Art",Rebecca Wragg Sykes,3,,Nonfiction|History|Science|Anthropology|Archaeology|Prehistory|Evolution
30653582,Fossil Men: The Quest for the Oldest Skeleton and the Origins of Humankind,Kermit Pattison,4,,Science|Nonfiction|History|Anthropology|Audiobook|Archaeology|Biology
4487598,The Bonobo and the Atheist: In Search of Humanism Among the Primates,Frans de Waal,2,,Science|Nonfiction|Philosophy|Psychology|Religion|Biology|Animals
257106,Our Inner Ape: A Leading Primatologist Explains Why We Are Who We Are,Frans de Waal,2,,Science|Nonfiction|Psychology|Biology|Evolution|Anthropology|Animals
36296465,Imperial Twilight: The Opium War and the End of China's Last Golden Age,Stephen R. Platt,4,,History|China|Nonfiction|Asia|Audiobook|War|World History
7970829,Justice: What's the Right Thing to Do?,Michael J. Sandel,5,"This book rocked my world when I first read it fresh out of high school, still trying to figure out what I thought was right and wrong. And when I read it a decade later, several years into my working life, it still had things to teach me.",Philosophy|Nonfiction|Politics|Law|Sociology|Psychology|History
51199750,"Some Assembly Required: Decoding Four Billion Years of Life, from Ancient Fossils to DNA",Neil Shubin,3,,Science|Nonfiction|Biology|History|Evolution|Genetics|Audiobook
13483740,"The Story of Earth: The First 4.5 Billion Years, from Stardust to Living Planet",Robert M. Hazen,4,3.5?,Science|Nonfiction|History|Geology|Biology|Audiobook|Nature
32075449,The Ends of the World,Peter Brannen,3,,Science|Nonfiction|History|Environment|Geology|Nature|Climate Change
220341389,Everything Is Tuberculosis: The History and Persistence of Our Deadliest Infection,John Green,3,"This is undeniably a moving and heart-tugging book. If you are looking for a very brief tour of tuberculosis, interwoven with a touch of personal story, and a firm cry to action -- this is the book for you. <br/><br/>I appreciate all these things, but was rather hoping for more historical and factual meat, hence the average review. I will say that the author gives an excellent reading list in the postscript, which I will probably source more than a few books from.<br/><br/>Some assorted takeaways:<br/>- tuberculosis being so named because it makes tubers<br/>- switch from consumption to tuberculosis after the discovery of the infection's (not inherited) identity. the commensurate transition from an illness of artists to an illness of the poor<br/>- beauty standards of waifish paleness and eye make up and their relation to tuberculosis<br/>- cooke's disgrace, and the spawning of sherlock holmes<br/>- greed as a primary driver of unavailability of a cure worldwide <br/>- disgusting prices of new drugs, and how this relates to corporate profits and (lack of) government investment<br/>- lack of government investment preventing a larger variety of cures<br/>- adds on to my disgust at people who campaign against evolution, and how deeply harmful they are to world health<br/>- the insane system by which they force patients to travel 2 hours to get treatment, instead of sending them home with pills<br/>- huge multiplier number he gave of how much each dollar spent on tb returns in economic output for the country<br/>- 1.2 MILLION deaths per year. some excellent writing near the end about the personhood of henry, and then multiplying that to 1.2 million<br/>- author's stark characterization of the disease as completely preventable",Nonfiction|Audiobook|History|Science|Health|Book Club|Medicine
46266188,The Fifth Risk: Undoing Democracy,Michael   Lewis,5,,Nonfiction|Politics|History|Economics|Science|Business|Government
56790170,The Premonition: A Pandemic Story,Michael   Lewis,3,,Nonfiction|Science|History|Politics|Health|Medicine|Medical
219551344,Who Is Government? The Untold Story of Public Service,Michael   Lewis,3,,Nonfiction|Politics|History|Audiobook|Essays|Government|Biography
55858638,"The Golden Enclaves (The Scholomance, #3)",Naomi Novik,3,"3.5 rounded down. This series was honestly really fun, definitely would recommend. It's a totally different take on magical school, and it has a well-considered plot that carefully stretches the entire series. <br/><br/>One of my biggest issues with the series was how willing they were to close down the school. It's a literal magic school that hard core trains the students with magically given classes, training, fighting, everything. And they act like loosing this valuable resource is no big deal.<br/><br/>If you can look past that, the series was great fun. It was enjoyable to watch her powers grow and watch the epic reversal from outcast to grand sorceress. The underlying idea of the mawmouths and the fundamental evil of the enclaves and the way it both gave safety and terror was wonderful. I think it was clear that the author spent some genuine time thinking about the magic system and its repercussions. Especially the idea that believing in magic was such a huge part, so wizards lost their power when surrounded by too many normies. Which neatly explains why wizards aren't constantly exploiting the normal world, why witches could legitimately be burned, why magic would have been more common in the more ignorant ages, etc. <br/><br/>I know I gave the first book 4 and the next two 3.5s, but there wasn't really a quality difference. I just feel a little uncomfortable throwing around 4 stars like it's nothing, when I don't think that this totally stacks up to some other, incredible 4 stars on my list. <br/><br/>Anyway, definitely recommend this as a quick and fun read, especially if you are into magical schools or turnaround stories, and I'll gladly read some more from this author.",Fantasy|Young Adult|Fiction|Dark Academia|Audiobook|Magic|Urban Fantasy
